TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,ContinentId,RegionId,CountryId,CityId,Continent,Region,Country,CityName,Attraction,AttractionAddress,AttractionTypeId,AttractionType,VisitModeName
73386,64230,2015,11,2,748,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Couples
73463,35847,2015,9,5,748,5,2,8,48,441,America,Northern America,Canada,Montreal,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Solo
73498,45557,2015,9,2,748,3,1,5,27,220,Africa,West Africa,NIGERIA,Lagos,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Couples
73504,19983,2015,9,3,748,5,2,8,50,611,America,Northern America,Mexico,Mexico City,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Family
73524,23373,2014,10,2,748,5,2,8,51,1858,America,Northern America,United States,Sequim,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Couples
73553,42343,2015,9,2,748,5,4,15,109,532,Australia & Oceania,Australia,Australia,Sunshine Coast,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Couples
73681,30175,2015,8,3,748,5,5,20,150,692,Europe,Southern Europe,Greece,Athens,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Family
73780,63647,2015,7,3,748,5,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Family
73783,66729,2015,4,2,748,3,5,21,163,521,Europe,Western Europe,United Kingdom,Southampton,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Couples
73806,67997,2015,6,5,748,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Solo
73809,83029,2015,6,2,748,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Couples
73889,77733,2015,5,5,748,4,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Solo
73901,83245,2015,5,4,748,3,5,17,135,583,Europe,Central Europe,Switzerland,Zurich,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Friends
73933,22004,2015,4,2,748,4,3,11,69,2282,Asia,East Asia,China,Hong Kong,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Couples
73989,48159,2015,1,2,748,4,2,8,51,692,America,Northern America,United States,Athens,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Couples
74058,87313,2014,10,2,748,5,2,8,51,783,America,Northern America,United States,Bronx,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Couples
74092,59643,2014,9,2,748,4,3,11,69,2298,Asia,East Asia,China,Shanghai,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Couples
74137,45823,2013,11,2,748,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Couples
74151,64845,2014,2,4,748,4,4,16,115,390,Australia & Oceania,Oceania,New Zealand,Hamilton,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Friends
74204,53214,2014,5,3,748,5,5,21,162,667,Europe,Western Europe,Netherlands,Amsterdam,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Family
74220,30409,2014,3,4,748,5,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Friends
74250,24807,2013,11,2,748,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Couples
74278,20523,2013,3,3,748,4,2,8,51,799,America,Northern America,United States,California,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",72,Points of Interest & Landmarks,Family
98432,72813,2022,7,2,749,2,4,15,109,1000,Australia & Oceania,Australia,Australia,Elizabeth,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
98439,54719,2022,7,4,749,5,2,8,51,929,America,Northern America,United States,Dallas,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Friends
98468,54501,2019,12,5,749,4,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Solo
98554,50490,2019,9,2,749,3,3,11,69,2286,Asia,East Asia,China,Macau,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
98580,51394,2019,6,2,749,4,2,8,48,537,America,Northern America,Canada,Tappen,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
98657,25647,2017,6,2,749,3,5,21,163,426,Europe,Western Europe,United Kingdom,London,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
98669,30523,2017,5,4,749,3,2,8,51,2064,America,Northern America,United States,Washington DC,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Friends
98724,79458,2020,1,2,749,3,2,9,54,2189,America,South America,Brazil,Manaus,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
98725,74047,2020,1,3,749,5,5,21,163,743,Europe,Western Europe,United Kingdom,Birmingham,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Family
98820,70257,2019,5,4,749,4,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Friends
98846,43273,2019,3,2,749,2,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
98950,63156,2018,5,2,749,5,5,21,163,426,Europe,Western Europe,United Kingdom,London,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
98971,37195,2018,3,2,749,5,2,8,51,1138,America,Northern America,United States,Gulfport,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
98979,15648,2018,2,2,749,5,2,8,51,1001,America,Northern America,United States,Elk Grove,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
98984,18431,2018,2,2,749,4,3,11,69,2266,Asia,East Asia,China,Beijing,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
98994,51637,2017,11,2,749,5,5,21,163,1633,Europe,Western Europe,United Kingdom,Oxford,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99001,84015,2017,11,2,749,3,2,8,51,826,America,Northern America,United States,Cary,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99007,40160,2017,10,5,749,4,2,8,48,324,America,Northern America,Canada,Bowen Island,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Solo
99020,44656,2017,9,2,749,4,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99045,83459,2017,7,3,749,4,5,21,163,426,Europe,Western Europe,United Kingdom,London,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Family
99058,61264,2016,11,2,749,5,4,15,109,161,Australia & Oceania,Australia,Australia,Newcastle,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99104,77662,2017,3,2,749,4,2,8,51,929,America,Northern America,United States,Dallas,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99163,20100,2016,9,3,749,3,4,15,109,26,Australia & Oceania,Australia,Australia,Victoria,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Family
99166,29095,2016,9,2,749,4,5,21,163,316,Europe,Western Europe,United Kingdom,Bedford,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99179,85399,2016,7,5,749,4,2,8,51,1804,America,Northern America,United States,San Diego,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Solo
99199,86049,2016,5,3,749,4,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Family
99211,59678,2016,4,2,749,5,2,8,51,1804,America,Northern America,United States,San Diego,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99222,28551,2016,1,2,749,4,2,8,51,669,America,Northern America,United States,Anchorage,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99238,49409,2015,8,1,749,5,5,20,150,692,Europe,Southern Europe,Greece,Athens,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Business
99359,57400,2019,10,4,749,3,5,17,135,583,Europe,Central Europe,Switzerland,Zurich,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Friends
99402,65810,2019,9,2,749,5,5,21,163,1396,Europe,Western Europe,United Kingdom,Manchester,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99406,36007,2019,9,4,749,4,4,15,109,935,Australia & Oceania,Australia,Australia,Darwin,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Friends
99407,60546,2019,9,2,749,5,5,21,163,426,Europe,Western Europe,United Kingdom,London,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99410,82844,2019,9,2,749,1,5,21,163,426,Europe,Western Europe,United Kingdom,London,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99522,80236,2019,5,3,749,3,2,8,51,1825,America,Northern America,United States,Santa Clarita,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Family
99529,48126,2018,6,4,749,3,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Friends
99533,51851,2019,5,2,749,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99558,13249,2019,5,3,749,5,1,3,14,50,Africa,North Africa,Egypt,Alexandria,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Family
99573,71015,2019,3,2,749,3,3,14,105,1399,Asia,South East Asia,Philippines,Manila,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99588,74102,2019,4,3,749,3,5,21,163,426,Europe,Western Europe,United Kingdom,London,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Family
99596,43586,2019,4,5,749,3,5,21,163,426,Europe,Western Europe,United Kingdom,London,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Solo
99597,50692,2019,4,2,749,2,2,8,51,1631,America,Northern America,United States,Orlando,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99615,18386,2019,2,4,749,5,2,8,51,664,America,Northern America,United States,American Canyon,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Friends
99645,67865,2019,2,2,749,3,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99656,61499,2019,1,2,749,5,5,21,163,1396,Europe,Western Europe,United Kingdom,Manchester,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99709,22775,2018,11,2,749,2,5,21,163,426,Europe,Western Europe,United Kingdom,London,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99730,17991,2018,12,2,749,4,2,8,48,554,America,Northern America,Canada,Vancouver,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99733,51069,2018,12,2,749,5,2,8,51,1310,America,Northern America,United States,Lake Oswego,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99749,36483,2018,10,2,749,3,2,8,48,475,America,Northern America,Canada,Pitt Meadows,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99819,28896,2018,8,2,749,4,1,3,14,52,Africa,North Africa,Egypt,Cairo,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
99856,31063,2018,9,2,749,3,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
100076,71716,2018,4,4,749,5,2,8,48,339,America,Northern America,Canada,Canada,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Friends
100112,52909,2018,3,2,749,3,2,8,51,1783,America,Northern America,United States,Sacramento,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
100140,82378,2017,8,3,749,5,5,21,163,389,Europe,Western Europe,United Kingdom,Halifax,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Family
100204,12847,2017,10,2,749,5,2,8,48,580,America,Northern America,Canada,Winnipeg,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
100210,69248,2018,2,4,749,5,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Friends
100228,65628,2018,1,2,749,5,2,8,51,1366,America,Northern America,United States,Long Beach,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
100301,64362,2017,9,2,749,4,2,8,51,1552,America,Northern America,United States,New York City,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
100380,77520,2017,4,5,749,4,3,13,93,946,Asia,South Asia,India,Delhi,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Solo
100386,38951,2017,10,2,749,4,5,21,163,426,Europe,Western Europe,United Kingdom,London,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
100397,57071,2017,10,3,749,5,1,4,22,136,Africa,Southern Africa,South Africa,Johannesburg,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Family
100465,61934,2017,7,2,749,2,2,8,51,1811,America,Northern America,United States,San Luis Obispo,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
100514,47841,2017,7,4,749,3,2,8,51,859,America,Northern America,United States,Chicago,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Friends
100535,18498,2017,8,2,749,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
100569,70325,2017,7,3,749,5,1,4,22,172,Africa,Southern Africa,South Africa,Polokwane,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Family
100602,35337,2017,6,2,749,3,2,8,51,394,America,Northern America,United States,Houston,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
100649,79130,2017,5,2,749,4,2,8,51,1798,America,Northern America,United States,Salt Lake City,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
100752,70503,2017,3,2,749,3,2,8,51,947,America,Northern America,United States,Delray Beach,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
100786,34021,2017,4,4,749,5,2,8,51,1705,America,Northern America,United States,Poland,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Friends
100833,83224,2016,4,4,749,4,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Friends
100886,85960,2017,2,2,749,4,2,8,51,2114,America,Northern America,United States,Wilmington,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
100903,72058,2017,1,4,749,2,2,8,51,1008,America,Northern America,United States,Encinitas,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Friends
101012,22849,2016,10,2,749,4,2,8,48,468,America,Northern America,Canada,Ottawa,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
101037,69065,2016,9,2,749,3,2,8,51,1376,America,Northern America,United States,Los Angeles,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
101240,78187,2016,6,2,749,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
101260,66857,2016,6,2,749,5,2,8,51,729,America,Northern America,United States,Berkeley,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
101318,48616,2016,4,5,749,4,2,8,51,1264,America,Northern America,United States,Katy,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Solo
101336,28728,2016,3,3,749,4,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Family
101369,16975,2016,3,2,749,4,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
101408,36504,2015,10,2,749,4,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Couples
101457,67997,2015,6,5,749,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",93,Waterfalls,Solo
104738,54501,2019,5,5,737,4,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Solo
104805,65153,2016,11,5,737,3,4,15,109,726,Australia & Oceania,Australia,Australia,Belmont,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Solo
104880,50858,2019,5,2,737,1,2,8,51,799,America,Northern America,United States,California,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Couples
104929,46689,2018,5,2,737,4,2,8,48,554,America,Northern America,Canada,Vancouver,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Couples
105002,74360,2016,5,2,737,2,2,8,51,765,America,Northern America,United States,Boston,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Couples
105007,72073,2016,4,3,737,3,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Family
105014,41810,2016,1,2,737,4,2,8,51,1643,America,Northern America,United States,Palm Harbor,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Couples
105044,23378,2015,6,2,737,4,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Couples
105047,76431,2015,5,5,737,1,2,8,51,2097,America,Northern America,United States,Westport,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Solo
105053,22004,2015,4,2,737,5,3,11,69,2282,Asia,East Asia,China,Hong Kong,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Couples
105084,62218,2014,6,2,737,4,1,4,22,97,Africa,Southern Africa,South Africa,Benoni,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Couples
105137,54832,2019,12,2,737,5,2,8,48,520,America,Northern America,Canada,South Slocan,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Couples
105247,85436,2018,11,2,737,4,2,8,51,831,America,Northern America,United States,Cave City,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Couples
105312,82146,2018,5,4,737,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Friends
105440,71451,2016,6,2,737,3,5,21,163,1320,Europe,Western Europe,United Kingdom,Lancaster,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Couples
105468,83224,2016,4,4,737,4,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Friends
105477,16818,2017,2,2,737,3,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Couples
105607,30431,2016,2,2,737,1,5,17,135,583,Europe,Central Europe,Switzerland,Zurich,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Couples
105646,49939,2016,1,2,737,4,2,8,51,899,America,Northern America,United States,Conesus,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Couples
105662,52497,2015,11,4,737,4,2,8,51,859,America,Northern America,United States,Chicago,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Friends
105737,26795,2017,8,3,737,3,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Family
105738,67623,2018,3,4,737,5,5,21,163,426,Europe,Western Europe,United Kingdom,London,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Friends
105744,31074,2018,2,3,737,4,3,14,105,1399,Asia,South East Asia,Philippines,Manila,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Family
105750,38106,2018,2,3,737,2,3,11,69,2274,Asia,East Asia,China,Dongguan,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Family
105754,81286,2018,2,4,737,4,5,18,138,1090,Europe,Eastern Europe,Georgia,Gainesville,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Friends
105794,71353,2017,10,4,737,3,1,4,22,107,Africa,Southern Africa,South Africa,Cape Town Central,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Friends
105813,64489,2017,10,2,737,5,2,8,51,1553,America,Northern America,United States,Newark,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",76,Religious Sites,Couples
